rank,package_name,version,declared_license,root_classification,total_dependencies,is_tainted,conflicting_copyleft_deps_count,conflicts_summary
7784,kaiserkiwi/nova-queue-management,1.4.0,MIT,PERMISSIVE,1,NO,0,
7785,mediamonks/doctrine-extensions,3.1.1,MIT,PERMISSIVE,18,NO,0,
7786,cerbero/command-validator,3.0.0,MIT,PERMISSIVE,12,NO,0,
7787,api2pdf/api2pdf.php,2.0.2,MIT,PERMISSIVE,0,NO,0,
7788,cms-multi/filament-clear-cache,3.0.3,MIT,PERMISSIVE,23,NO,0,
7789,frosh/sentry-bundle,0.3.2,MIT,PERMISSIVE,151,YES,6,dompdf/dompdf (LGPL-2.1); dompdf/php-font-lib (LGPL-2.1-or-later); dompdf/php-svg-lib (LGPL-3.0-or-later); ezyang/htmlpurifier (LGPL-2.1-or-later); smalot/pdfparser (LGPL-3.0); setasign/tfpdf (LGPL-2.1)
7790,api-platform/doctrine-odm,v4.3.17,Unspecified,PERMISSIVE,0,NO,0,
7791,spiral/json-schema-generator,v2.1.1,MIT,PERMISSIVE,14,NO,0,
7792,creatuity/magento2-interceptors,1.3.8,MIT,PERMISSIVE,0,NO,0,
7793,cakedc/auth,11.0.0,MIT,PERMISSIVE,18,NO,0,
7794,joshbrw/laravel-module-installer,v2.0.1,MIT,PERMISSIVE,0,NO,0,
7795,root23/php-json-canonicalization,1.0.1,Unspecified,PERMISSIVE,0,NO,0,
7796,indatus/dispatcher,v1.4.3,MIT,PERMISSIVE,2,NO,0,
7797,alexandresalome/mailcatcher,v1.4.1,MIT,PERMISSIVE,3,NO,0,
7798,flutterwavedev/flutterwave-v3,1.2.1,MIT,PERMISSIVE,19,NO,0,
7799,besimple/soap-client,v0.2.6,MIT,PERMISSIVE,2,NO,0,
7800,quillstack/storage-interface,0.6.0,MIT,PERMISSIVE,0,NO,0,
7801,gos/pubsub-router-bundle,v2.8.0,MIT,PERMISSIVE,24,NO,0,
7802,vipnytt/robotstxtparser,v2.1.0,MIT,PERMISSIVE,2,NO,0,
7803,norkunas/onesignal-php-api,v2.15.0,MIT,PERMISSIVE,7,NO,0,
7804,divineomega/do-file-cache,v5.1.0,LGPL-3.0-only,STRONG_COPYLEFT,0,NO,0,
7805,lee-to/laravel-package-command,0.9.2,MIT,PERMISSIVE,0,NO,0,
7806,mohamedsabil83/filament-forms-tinyeditor,v2.4.0,MIT,PERMISSIVE,17,NO,0,
7807,frosh/mail-platform-archive,3.6.0,MIT,PERMISSIVE,152,YES,6,dompdf/dompdf (LGPL-2.1); dompdf/php-font-lib (LGPL-2.1-or-later); dompdf/php-svg-lib (LGPL-3.0-or-later); ezyang/htmlpurifier (LGPL-2.1-or-later); smalot/pdfparser (LGPL-3.0); setasign/tfpdf (LGPL-2.1)
7808,inmarelibero/gitignore-checker,1.0.4,MIT,PERMISSIVE,0,NO,0,
7809,socialconnect/common,3.1.7,MIT,PERMISSIVE,1,NO,0,
7810,zf1s/zend-service,1.16.1,BSD-3-Clause,PERMISSIVE,5,NO,0,
7811,route4me/route4me-php,1.3.2,Unspecified,PERMISSIVE,1,NO,0,
7812,betterapp/laravel-db-encrypter,v5.0.0,MIT,PERMISSIVE,65,NO,0,
7813,tpetry/laravel-mysql-explain,2.2.0,MIT,PERMISSIVE,14,NO,0,
7814,biostate/filament-menu-builder,v5.1.0,MIT,PERMISSIVE,42,NO,0,
7815,laravel-clickhouse/laravel-clickhouse,v1.3.0,MIT,PERMISSIVE,26,NO,0,
7816,enlightn/enlightn,v2.10.0,LGPL-3.0-or-later,STRONG_COPYLEFT,86,NO,0,
7817,php-edifact/edifact-mapping,0.5.2,LGPL-3.0-or-later,STRONG_COPYLEFT,0,NO,0,
7818,spryker/api-platform,1.26.0,proprietary,PERMISSIVE,130,NO,0,
7819,graham-campbell/gitlab,v8.1.1,MIT,PERMISSIVE,40,NO,0,
7820,bernard/bernard-bundle,v2.0.2,MIT,PERMISSIVE,24,NO,0,
7821,dektrium/yii2-rbac,1.0.1,MIT,PERMISSIVE,11,YES,1,ezyang/htmlpurifier (LGPL-2.1-or-later)
7822,geokit/geokit,v1.3.0,MIT,PERMISSIVE,0,NO,0,
7823,alipaysdk/easysdk,2.2.3,Apache-2.0,PERMISSIVE,11,NO,0,
7824,friendsofsylius/sylius-import-export-plugin,0.28.0,MIT,PERMISSIVE,156,YES,2,paragonie/halite (MPL-2.0); paragonie/hidden-string (MPL-2.0)
7825,htmlburger/carbon-fields,v3.6.11,GPL-2.0-only,STRONG_COPYLEFT,0,NO,0,
7826,patchlevel/coding-standard,1.3.0,MIT,PERMISSIVE,4,NO,0,
7827,php-flasher/flasher-toastr-laravel,v2.6.1,MIT,PERMISSIVE,14,NO,0,
7828,nao-pon/flysystem-cached-extra,1.0.3,MIT,PERMISSIVE,5,NO,0,
7829,michielfb/laravel-nova-time-field,2.1.0,MIT,PERMISSIVE,1,NO,0,
7830,pagerfanta/doctrine-collections-adapter,v4.8.0,MIT,PERMISSIVE,4,NO,0,
7831,workerman/channel,v1.2.3,MIT,PERMISSIVE,2,NO,0,
7832,gbprod/uuid-normalizer,v8.0.0,WTFPL,PERMISSIVE,6,NO,0,
7833,bryanjhv/slim-session,4.1.2,MIT,PERMISSIVE,8,NO,0,
7834,sizeg/yii2-jwt,v2.0.2,Unspecified,PERMISSIVE,10,YES,1,ezyang/htmlpurifier (LGPL-2.1-or-later)
7835,php-debugbar/twig-bridge,v2.0.0,MIT,PERMISSIVE,7,NO,0,
7836,nickcv/yii2-encrypter,1.1.0,GPL-3.0,STRONG_COPYLEFT,8,NO,1,ezyang/htmlpurifier (LGPL-2.1-or-later)
7837,shipmonk/coding-standard,0.3.0,MIT,PERMISSIVE,4,NO,0,
7838,signifly/nova-progressbar-field,v0.0.2,MIT,PERMISSIVE,0,NO,0,
7839,comgate/sdk,v1.9.2,MIT,PERMISSIVE,5,NO,0,
7840,php-yaoi/php-yaoi,v1.0.40,MIT,PERMISSIVE,0,NO,0,
7841,thewirecutter/paapi5-php-sdk,v2.1.0,Apache-2.0,PERMISSIVE,8,NO,0,
7842,jjgrainger/posttypes,v3.0.1,MIT,PERMISSIVE,0,NO,0,
7843,laminas/laminas-cache-storage-adapter-ext-mongodb,3.0.0,BSD-3-Clause,PERMISSIVE,13,NO,0,
7844,rebilly/client-php,3.1.9,MIT,PERMISSIVE,8,NO,0,
7845,wikimedia/assert,v0.5.1,MIT,PERMISSIVE,0,NO,0,
7846,quillstack/di,v0.6.1,MIT,PERMISSIVE,1,NO,0,
7847,simple-cli/simple-cli,2.0.0,MIT,PERMISSIVE,0,NO,0,
7848,pimcore/file-explorer-bundle,v2.2.0,proprietary,PERMISSIVE,140,NO,0,
7849,kartik-v/yii2-bootstrap5-dropdown,v1.0.2,BSD-3-Clause,PERMISSIVE,1,NO,0,
7850,georgringer/eventnews,7.1.0,GPL-2.0-or-later,STRONG_COPYLEFT,28,NO,11,georgringer/news (GPL-2.0-or-later); typo3/cms-backend (GPL-2.0-or-later); typo3/cms-core (GPL-2.0-or-later); enshrined/svg-sanitize (GPL-2.0-or-later); typo3/cms-cli (GPL-2.0-or-later); typo3/cms-composer-installers (GPL-2.0-or-later); typo3fluid/fluid (LGPL-3.0-or-later); typo3/cms-extbase (GPL-2.0-or-later); typo3/cms-fluid (GPL-2.0-or-later); typo3/cms-frontend (GPL-2.0-or-later); typo3/cms-install (GPL-2.0-or-later)
7851,mariosimao/notion-sdk-php,v1.17.0,Unspecified,PERMISSIVE,5,NO,0,
7852,omnipay/multisafepay,v3.0.1,MIT,PERMISSIVE,11,NO,0,
7853,spryker-feature/merchant-custom-prices,202608.0,proprietary,PERMISSIVE,84,NO,0,
7854,zf1/zend-locale,1.12.20,BSD-3-Clause,PERMISSIVE,3,NO,0,
7855,ladumor/laravel-pwa,v1.0.1,MIT,PERMISSIVE,17,NO,0,
7856,discord-php-helpers/collection,v8.4.0,MIT,PERMISSIVE,0,NO,0,
7857,tpetry/php-mysql-explain,1.0.0,MIT,PERMISSIVE,5,NO,0,
7858,capsulescodes/inertia-mailable,v3.2.4,MIT,PERMISSIVE,31,NO,0,
7859,umulmrum/holiday,0.11.3,MIT,PERMISSIVE,0,NO,0,
7860,nexmo/laravel,3.0.0,MIT,PERMISSIVE,33,NO,0,
7861,yabacon/paystack-php,v2.2.1,MIT,PERMISSIVE,0,NO,0,
7862,wehaa/inline-boolean-field-update,v0.1.3,MIT,PERMISSIVE,0,NO,0,
7863,omnipay/firstdata,v2.4.1,MIT,PERMISSIVE,11,NO,0,
7864,ip2location/ip2proxy-php,4.3.0,MIT,PERMISSIVE,0,NO,0,
7865,quillstack/local-storage,0.6.0,MIT,PERMISSIVE,1,NO,0,
7866,utopia-php/vcs,5.2.5,MIT,PERMISSIVE,6,NO,0,
7867,kartik-v/yii2-checkbox-x,v1.0.7,BSD-3-Clause,PERMISSIVE,2,NO,0,
7868,mixerapi/core,v2.1.1,MIT,PERMISSIVE,20,NO,0,
7869,signalwire-community/signalwire,v3.2.0,MIT,PERMISSIVE,27,NO,0,
7870,larapack/doctrine-support,v0.1.9,MIT,PERMISSIVE,21,NO,0,
7871,eliashaeussler/typo3-warming,5.3.4,GPL-2.0-or-later,STRONG_COPYLEFT,57,NO,13,eliashaeussler/cache-warmup (GPL-3.0-or-later); eliashaeussler/sse (GPL-3.0-or-later); eliashaeussler/typo3-sitemap-locator (GPL-2.0-or-later); typo3/cms-backend (GPL-2.0-or-later); typo3/cms-core (GPL-2.0-or-later); enshrined/svg-sanitize (GPL-2.0-or-later); typo3/cms-cli (GPL-2.0-or-later); typo3/cms-composer-installers (GPL-2.0-or-later); typo3fluid/fluid (LGPL-3.0-or-later); mteu/typo3-typed-extconf (GPL-2.0-or-later); typo3/cms-extbase (GPL-2.0-or-later); typo3/cms-fluid (GPL-2.0-or-later); typo3/cms-frontend (GPL-2.0-or-later)
7872,gos/web-socket-bundle,v3.15.0,MIT,PERMISSIVE,41,NO,0,
7873,tartanlegrand/laravel-openapi,v2.1.2,MIT,PERMISSIVE,72,NO,0,
7874,kartik-v/bootstrap-checkbox-x,v1.5.7,BSD-3-Clause,PERMISSIVE,0,NO,0,
7875,jonom/focuspoint,6.0.0,MIT,PERMISSIVE,1,NO,0,
7876,digitaldonkey/ethereum-php,unknown,Unspecified,PERMISSIVE,0,NO,0,
7877,neos/swiftmailer,7.4.1,MIT,PERMISSIVE,72,NO,0,
7878,sandermuller/laravel-fluent-validation,1.33.0,MIT,PERMISSIVE,41,NO,0,
7879,amphp/http-client-psr7,v1.1.1,MIT,PERMISSIVE,20,NO,0,
7880,ellaisys/aws-cognito,v2.0.7,MIT,PERMISSIVE,16,NO,0,
7881,paragraph1/php-fcm,0.7,MIT,PERMISSIVE,8,NO,0,
7882,asika/autolink,2.2.0,MIT,PERMISSIVE,0,NO,0,
7883,pdphilip/omniterm,v3.0.0,MIT,PERMISSIVE,11,NO,0,
7884,lightopenid/lightopenid,unknown,Unspecified,PERMISSIVE,0,NO,0,
7885,luigel/amazon-sp-api-php,v3.1.1,MIT,PERMISSIVE,8,NO,0,
7886,muffin/footprint,4.0.1,MIT,PERMISSIVE,18,NO,0,
7887,phpcsstandards/php_codesniffer,4.0.4,BSD-3-Clause,PERMISSIVE,0,NO,0,
7888,yiisoft/factory,1.3.1,BSD-3-Clause,PERMISSIVE,2,NO,0,
7889,windwalker/structure,3.5.23,LGPL-2.0-or-later,STRONG_COPYLEFT,0,NO,0,
7890,datomatic/laravel-enum-helper,v2.1.4,MIT,PERMISSIVE,17,NO,0,
7891,drupal/site_template_helper,1.0.4,GPL-2.0-or-later,STRONG_COPYLEFT,57,NO,2,drupal/core (GPL-2.0-or-later); drupal/core-composer-scaffold (GPL-2.0-or-later)
7892,wapplersystems/save_and_close,14.0.0,GPL-2.0-or-later,STRONG_COPYLEFT,68,NO,5,typo3/cms-core (GPL-2.0-or-later); enshrined/svg-sanitize (GPL-2.0-or-later); typo3/cms-cli (GPL-2.0-or-later); typo3/cms-composer-installers (GPL-2.0-or-later); typo3fluid/fluid (LGPL-3.0-or-later)
7893,gpslab/geoip2,v2.2.0,MIT,PERMISSIVE,30,NO,0,
7894,spryker/sales-discount-connector,1.1.0,proprietary,PERMISSIVE,69,NO,0,
7895,middlewares/trailing-slash,v2.1.0,MIT,PERMISSIVE,6,NO,0,
7896,sajya/client,1.5.0,MIT,PERMISSIVE,32,NO,0,
7897,realodix/change-case,v4.2.4,MIT,PERMISSIVE,3,NO,0,
7898,yiisoft/access,2.0.1,BSD-3-Clause,PERMISSIVE,0,NO,0,
7899,anlutro/curl,1.5.4,MIT,PERMISSIVE,0,NO,0,
7900,illuminated/console-mutex,12.0.0,MIT,PERMISSIVE,22,NO,0,
7901,spatie/laravel-personal-data-export,4.3.2,MIT,PERMISSIVE,31,NO,0,
7902,lychee-org/phpstan-sensitive-parameter-values,1.2.0,MIT,PERMISSIVE,1,NO,0,
7903,fedapay/fedapay-php,0.4.8,MIT,PERMISSIVE,0,NO,0,
7904,chriskonnertz/string-calc,v2.0.0,MIT,PERMISSIVE,0,NO,0,
7905,shetabit/payment,v7.0.0,MIT,PERMISSIVE,40,NO,0,
7906,symfony/infobip-notifier,v8.1.0,MIT,PERMISSIVE,7,NO,0,
7907,turnmark/scraper,0.10.0,MIT,PERMISSIVE,22,NO,0,
7908,tallstackui/tallstackui,v4.1.0,MIT,PERMISSIVE,39,NO,0,
7909,jasig/phpcas,1.6.2,Apache-2.0,PERMISSIVE,1,NO,0,
7910,hypervel/laminas-mime,v0.1.0,MIT,PERMISSIVE,0,NO,0,
7911,sylius/gmv-bundle,v1.0.0,MIT,PERMISSIVE,118,NO,0,
7912,inspheric/nova-url-field,v3.0,MIT,PERMISSIVE,1,NO,0,
7913,components/bootstrap,4.6.2,MIT,PERMISSIVE,1,NO,0,
7914,rmm5t/jquery-timeago,v1.6.7,MIT,PERMISSIVE,1,NO,0,
7915,bex/behat-screenshot,2.1.0,MIT,PERMISSIVE,28,NO,0,
7916,moonshine/moonshine,4.18.1,MIT,PERMISSIVE,29,NO,0,
7917,neos/neos-ui-compiled,9.1.6,Unspecified,PERMISSIVE,0,NO,0,
7918,gobrightspot/nova-detached-actions,1.1.1,MIT,PERMISSIVE,1,NO,0,
7919,yidas/yii2-composer-bower-skip,2.0.13,MIT,PERMISSIVE,0,NO,0,
7920,spryker/product-offer,1.18.0,proprietary,PERMISSIVE,62,NO,0,
7921,mteu/typo3-typed-extconf,1.3.2,GPL-2.0-or-later,STRONG_COPYLEFT,73,NO,5,typo3/cms-core (GPL-2.0-or-later); enshrined/svg-sanitize (GPL-2.0-or-later); typo3/cms-cli (GPL-2.0-or-later); typo3/cms-composer-installers (GPL-2.0-or-later); typo3fluid/fluid (LGPL-3.0-or-later)
7922,djokicpn/laravel-email-audit-log,v1.0.8,MIT,PERMISSIVE,0,NO,0,
7923,neos/neos-ui,9.1.6,Unspecified,PERMISSIVE,0,NO,0,
7924,composer/satis,1.0.0,MIT,PERMISSIVE,30,NO,0,
7925,web-vision/deeplcom-deepl-php,1.19.0,GPL-2.0-or-later,STRONG_COPYLEFT,65,NO,8,typo3/cms-backend (GPL-2.0-or-later); typo3/cms-core (GPL-2.0-or-later); enshrined/svg-sanitize (GPL-2.0-or-later); typo3/cms-cli (GPL-2.0-or-later); typo3/cms-composer-installers (GPL-2.0-or-later); typo3fluid/fluid (LGPL-3.0-or-later); typo3/cms-fluid (GPL-2.0-or-later); typo3/cms-extbase (GPL-2.0-or-later)
7926,quillstack/unit-tests,0.9.0,MIT,PERMISSIVE,5,NO,0,
7927,biiiiiigmonster/hasin,v5.1.0,MIT,PERMISSIVE,65,NO,0,
7928,spatie/laravel-uptime-monitor,4.7.0,MIT,PERMISSIVE,52,NO,0,
7929,aweber/aweber,v1.1.18,GPL-2.0,STRONG_COPYLEFT,0,NO,0,
7930,drupal/drupal_cms_seo_tools,2.1.3,GPL-2.0-or-later,STRONG_COPYLEFT,67,NO,2,drupal/core (GPL-2.0-or-later); drupal/core-composer-scaffold (GPL-2.0-or-later)
7931,muhammadhuzaifa/telescope-guzzle-watcher,v4.1.0,MIT,PERMISSIVE,50,NO,0,
7932,pb30/phpstan-composer-analysis,v1.1.0,MIT,PERMISSIVE,2,NO,0,
7933,chiiya/laravel-passes,1.2.0,MIT,PERMISSIVE,19,NO,0,
7934,btcpayserver/btcpayserver-greenfield-php,v2.9.1,MIT,PERMISSIVE,0,NO,0,
7935,lucadegasperi/oauth2-server-laravel,5.2.1,MIT,PERMISSIVE,60,NO,0,
7936,moonlandsoft/yii2-phpexcel,2.0.0,MIT,PERMISSIVE,14,YES,1,ezyang/htmlpurifier (LGPL-2.1-or-later)
7937,quillstack/test-coverage,v0.6.3,MIT,PERMISSIVE,0,NO,0,
7938,wikimedia/textcat,2.0.0,LGPL-2.1-only,WEAK_COPYLEFT,0,NO,0,
7939,spryker/price-product-sales-order-amendment-extension,1.0.0,proprietary,PERMISSIVE,0,NO,0,
7940,kartik-v/yii2-slider,v1.3.2,BSD 3-Clause,PERMISSIVE,1,NO,0,
7941,spryker/product-offer-extension,1.0.1,proprietary,PERMISSIVE,0,NO,0,
7942,open-runtimes/sdk-for-php,0.13.0,MIT,PERMISSIVE,8,NO,0,
7943,contributte/openapi,v0.2.0,MIT,PERMISSIVE,1,NO,0,
7944,stephenjude/filament-debugger,5.1.3,MIT,PERMISSIVE,23,NO,0,
7945,soyuka/stubs-mongodb,v1.0.0,Apache-2.0,PERMISSIVE,0,NO,0,
7946,wazum/sluggi,14.15.1,GPL-2.0-or-later,STRONG_COPYLEFT,70,NO,7,typo3/cms-core (GPL-2.0-or-later); enshrined/svg-sanitize (GPL-2.0-or-later); typo3/cms-cli (GPL-2.0-or-later); typo3/cms-composer-installers (GPL-2.0-or-later); typo3fluid/fluid (LGPL-3.0-or-later); typo3/cms-backend (GPL-2.0-or-later); typo3/cms-redirects (GPL-2.0-or-later)
7947,yuav/gearmanadmin,1.0.2,MIT,PERMISSIVE,0,NO,0,
7948,markrogoyski/ipv4-subnet-calculator,v5.0.0,MIT,PERMISSIVE,0,NO,0,
7949,simple-bus/doctrine-orm-bridge,v6.3.1,MIT,PERMISSIVE,21,NO,0,
7950,wp-forge/wp-htaccess-manager,1.0.2,GPL-2.0-or-later,STRONG_COPYLEFT,0,NO,0,
7951,novvor/central-sdk-php,v2.8.1,Apache-2.0,PERMISSIVE,9,NO,0,
7952,spryker/category-dynamic-entity-connector,1.0.0,proprietary,PERMISSIVE,34,NO,0,
7953,ticketswap/php-cs-fixer-config,1.5.4,MIT,PERMISSIVE,24,NO,0,
7954,toshy/bunnynet-php,9.5.0,MIT,PERMISSIVE,4,NO,0,
7955,laravel-doctrine/acl,2.1.0,MIT,PERMISSIVE,60,NO,0,
7956,drupal/drupal_cms_search,2.1.3,GPL-2.0-or-later,STRONG_COPYLEFT,4,NO,0,
7957,simonbackx/slack-php-webhook,1.0.3,MIT,PERMISSIVE,0,NO,0,
7958,web-vision/deepltranslate-core,6.0.7,GPL-2.0-or-later,STRONG_COPYLEFT,77,NO,11,typo3/cms-backend (GPL-2.0-or-later); typo3/cms-core (GPL-2.0-or-later); enshrined/svg-sanitize (GPL-2.0-or-later); typo3/cms-cli (GPL-2.0-or-later); typo3/cms-composer-installers (GPL-2.0-or-later); typo3fluid/fluid (LGPL-3.0-or-later); typo3/cms-extbase (GPL-2.0-or-later); typo3/cms-fluid (GPL-2.0-or-later); typo3/cms-install (GPL-2.0-or-later); web-vision/deepl-base (GPL-2.0-or-later); web-vision/deeplcom-deepl-php (GPL-2.0-or-later)
7959,symfony/expo-notifier,v8.1.0,MIT,PERMISSIVE,7,NO,0,
7960,web-auth/webauthn-framework,5.3.6,MIT,PERMISSIVE,54,NO,0,
7961,denissimon/formula-parser,v2.7.2,MIT,PERMISSIVE,0,NO,0,
7962,rachidlaasri/laravel-installer,4.1.0,MIT,PERMISSIVE,0,NO,0,
7963,parsica-php/parsica,0.8.3,MIT,PERMISSIVE,0,NO,0,
7964,asika/simple-console,2.0.3,MIT,PERMISSIVE,0,NO,0,
7965,spatie/mjml-sidecar,1.1.1,MIT,PERMISSIVE,31,NO,0,
7966,yiisoft/data,2.0.0,BSD-3-Clause,PERMISSIVE,2,NO,0,
7967,silverstripe/blog,5.1.0,BSD-2-Clause,PERMISSIVE,7,NO,0,
7968,mcustiel/phiremock-common,v2.0.0,GPL-3.0-or-later,STRONG_COPYLEFT,4,NO,0,
7969,nelmio/js-logger-bundle,1.12.0,MIT,PERMISSIVE,19,NO,0,
7970,mihaildev/yii2-elfinder,1.4.0,BSD-3-Clause,PERMISSIVE,11,YES,1,ezyang/htmlpurifier (LGPL-2.1-or-later)
7971,swaggest/code-builder,v0.3.8,MIT,PERMISSIVE,1,NO,0,
7972,mcustiel/phiremock-server,v2.0.0,GPL-3.0-or-later,STRONG_COPYLEFT,26,NO,1,mcustiel/phiremock-common (GPL-3.0-or-later)
7973,laminas/laminas-cache-storage-adapter-zend-server,1.0.1,BSD-3-Clause,PERMISSIVE,0,NO,0,
7974,pear/net_sieve,1.4.8,BSD-2-Clause,PERMISSIVE,4,NO,0,
7975,anilcancakir/laravel-ai-sdk-skills,v1.1.0,MIT,PERMISSIVE,16,NO,0,
7976,backpack/settings,3.2.1,proprietary,PERMISSIVE,51,NO,0,
7977,open-telemetry/opentelemetry-propagation-server-timing,0.30,Apache-2.0,PERMISSIVE,2,NO,0,
7978,phpcfdi/rfc,v1.2.0,MIT,PERMISSIVE,0,NO,0,
7979,spryker/merchant-user,1.9.2,proprietary,PERMISSIVE,78,NO,0,
7980,signifyd/signifyd-php,4.1.6,MIT,PERMISSIVE,2,NO,0,
7981,vanilla/garden-http,v3.1.0,MIT,PERMISSIVE,7,NO,0,
7982,wapmorgan/mp3info,0.1.1,LGPL-3.0,STRONG_COPYLEFT,0,NO,0,
7983,wyrihaximus/react-http-middleware-webroot-preload,3.0.0,MIT,PERMISSIVE,15,NO,0,
7984,wikimedia/remex-html,6.0.1,MIT,PERMISSIVE,5,YES,1,wikimedia/utfnormal (GPL-2.0-or-later)
7985,sbsaga/toon,v1.3.0,MIT,PERMISSIVE,17,NO,0,
7986,spryker/product-dynamic-entity-connector,1.1.0,proprietary,PERMISSIVE,44,NO,0,
7987,laminas/laminas-cache-storage-adapter-memcache,1.1.0,BSD-3-Clause,PERMISSIVE,0,NO,0,
7988,laminas/laminas-cache-storage-adapter-apc,1.0.1,BSD-3-Clause,PERMISSIVE,0,NO,0,
7989,tomsgu/pdf-merger,v0.5.1,MIT,PERMISSIVE,2,NO,0,
7990,bear/aura-router-module,2.5.1,MIT,PERMISSIVE,31,NO,0,
7991,spryker/testify-backend-api,0.1.3,proprietary,PERMISSIVE,61,NO,0,
7992,data-values/data-values,3.1.1,GPL-2.0-or-later,STRONG_COPYLEFT,0,NO,0,
7993,fguillot/json-rpc,v1.5.0,Unspecified,PERMISSIVE,1,NO,0,
7994,laminas/laminas-cache-storage-adapter-dba,1.0.1,BSD-3-Clause,PERMISSIVE,0,NO,0,
7995,laminas/laminas-cache-storage-adapter-xcache,1.0.1,BSD-3-Clause,PERMISSIVE,0,NO,0,
7996,laminas/laminas-cache-storage-adapter-mongodb,1.0.1,BSD-3-Clause,PERMISSIVE,0,NO,0,
7997,laminas/laminas-cache-storage-adapter-wincache,1.0.1,BSD-3-Clause,PERMISSIVE,0,NO,0,
7998,geoip/geoip,v1.17,LGPL 2.1+,STRONG_COPYLEFT,0,NO,0,
7999,eliashaeussler/phpstan-config,4.0.0,GPL-3.0-or-later,STRONG_COPYLEFT,3,NO,0,
8000,kartik-v/yii2-editors,v1.0.1,BSD-3-Clause,PERMISSIVE,1,NO,0,
8001,trustpilot/module-reviews,2.6.580,OSL-3.0,STRONG_COPYLEFT,10,NO,0,
8002,onecentlin/laravel-adminer,8.0.2,MIT,PERMISSIVE,27,NO,0,
8003,spryker/analytics-gui,1.2.0,proprietary,PERMISSIVE,42,NO,0,
8004,ivome/graphql-relay-php,v0.7.0,BSD-3-Clause,PERMISSIVE,1,NO,0,
8005,firebearstudio/client-prestashop-api,v1.0.3,MIT,PERMISSIVE,0,NO,0,
8006,causal/image_autoresize,2.5.3,"GPL-2.0-or-later, GPL-3.0-or-later",STRONG_COPYLEFT,68,NO,5,typo3/cms-core (GPL-2.0-or-later); enshrined/svg-sanitize (GPL-2.0-or-later); typo3/cms-cli (GPL-2.0-or-later); typo3/cms-composer-installers (GPL-2.0-or-later); typo3fluid/fluid (LGPL-3.0-or-later)
8007,google/cloud-trace,v2.0.2,Apache-2.0,PERMISSIVE,19,NO,0,
8008,league/uri-manipulations,1.5.0,MIT,PERMISSIVE,5,NO,0,
8009,esign/laravel-conversions-api,2.8.0,MIT,PERMISSIVE,34,NO,0,
8010,jms/i18n-routing-bundle,3.1.0,Apache2,PERMISSIVE,23,NO,0,
8011,stevebauman/autodoc-facades,v1.3.3,MIT,PERMISSIVE,18,NO,0,
8012,eliashaeussler/rector-config,4.0.0,GPL-3.0-or-later,STRONG_COPYLEFT,2,NO,0,
8013,craft-forge/filament-language-switcher,v1.2.1,MIT,PERMISSIVE,30,NO,0,
8014,stepanenko3/nova-json,v4.1.3,MIT,PERMISSIVE,1,NO,0,
8015,infocyph/dblayer,5.0,MIT,PERMISSIVE,6,NO,0,
8016,spryker-sdk/async-api,0.3.5,proprietary,PERMISSIVE,16,NO,0,
8017,magentron/laravel-blade-lint,2.0.3,GPL-3.0-or-later,STRONG_COPYLEFT,65,NO,0,
8018,nimbusoft/flysystem-openstack-swift,1.5.0,MIT,PERMISSIVE,14,NO,0,
8019,wpml/fp,0.2.11,Unspecified,PERMISSIVE,0,NO,0,
8020,laminas/laminas-composer-autoloading,3.6.0,BSD-3-Clause,PERMISSIVE,11,NO,0,
8021,league/uri-hostname-parser,1.1.2,MIT,PERMISSIVE,1,NO,0,
8022,clerkinc/backend-php,v1.0.0,MIT,PERMISSIVE,22,NO,0,
8023,spryker/quote-checkout-connector,1.0.1,proprietary,PERMISSIVE,33,NO,0,
8024,jamesmills/laravel-timezone,1.13.0,MIT,PERMISSIVE,74,NO,0,
8025,spryker/analytics-gui-extension,1.0.0,proprietary,PERMISSIVE,24,NO,0,
8026,genealabs/laravel-overridable-model,11.0.0,MIT,PERMISSIVE,18,NO,0,
8027,bex/behat-extension-driver-locator,2.0.1,MIT,PERMISSIVE,23,NO,0,
8028,binarycabin/laravel-uuid,1.0.2,MIT,PERMISSIVE,12,NO,0,
8029,kdyby/events,v5.0.1,"BSD-3-Clause, GPL-2.0, GPL-3.0",PERMISSIVE,6,NO,0,
8030,saasykit/laravel-invoices,1.1.0,GPL-3.0-only,STRONG_COPYLEFT,39,NO,3,dompdf/dompdf (LGPL-2.1); dompdf/php-font-lib (LGPL-2.1-or-later); dompdf/php-svg-lib (LGPL-3.0-or-later)
8031,arietimmerman/laravel-scim-server,v1.5.3,MIT,PERMISSIVE,25,NO,0,
8032,unclecheese/display-logic,4.0.0,BSD-3-Clause,PERMISSIVE,1,NO,0,
8033,sulu/sulu-rector,2.0.0,MIT,PERMISSIVE,2,NO,0,
8034,spryker/merchant-user-extension,1.1.0,proprietary,PERMISSIVE,0,NO,0,
8035,hyperf/view-engine,v3.2.2,MIT,PERMISSIVE,37,NO,0,
8036,laravelbook/ardent,3.6.0,BSD-3-Clause,PERMISSIVE,35,NO,0,
8037,mimmi20/coding-standard,8.0.22,MIT,PERMISSIVE,37,NO,0,
8038,togos/gitignore,1.1.1,MIT,PERMISSIVE,0,NO,0,
8039,spryker/customer-discount-connector,1.1.0,proprietary,PERMISSIVE,86,NO,0,
8040,phpmyadmin/twig-i18n-extension,5.0.2,MIT,PERMISSIVE,4,NO,0,
